species_name,Fruittype,Growthform,Tropic,Temperate,Subtropic,Genus,Family,Order
Thalictrum_reticulatum,dry,herb,Absence,Temperate,Absence,Thalictrum,Ranunculaceae,Ranunculales
Thalictrum_microgynum,dry,herb,Absence,Temperate,Absence,Thalictrum,Ranunculaceae,Ranunculales
Thalictrum_leuconotum,dry,herb,Absence,Temperate,Absence,Thalictrum,Ranunculaceae,Ranunculales
Thalictrum_finetii,dry,herb,Absence,Temperate,Absence,Thalictrum,Ranunculaceae,Ranunculales
Thalictrum_elegans,dry,herb,Absence,Temperate,Absence,Thalictrum,Ranunculaceae,Ranunculales
Thalictrum_atriplex,dry,herb,Absence,Temperate,Absence,Thalictrum,Ranunculaceae,Ranunculales
Thalictrum_foliolosum,dry,herb,Absence,Temperate,Subtropic,Thalictrum,Ranunculaceae,Ranunculales
Thalictrum_alpinum,dry,herb,Absence,Temperate,Absence,Thalictrum,Ranunculaceae,Ranunculales
Thalictrum_foetidum,dry,herb,Absence,Temperate,Absence,Thalictrum,Ranunculaceae,Ranunculales
Thalictrum_cultratum,dry,herb,Absence,Temperate,Absence,Thalictrum,Ranunculaceae,Ranunculales
Thalictrum_uncatum,dry,herb,Absence,Temperate,Absence,Thalictrum,Ranunculaceae,Ranunculales
Thalictrum_delavayi,dry,herb,Absence,Temperate,Subtropic,Thalictrum,Ranunculaceae,Ranunculales
Thalictrum_javanicum,dry,herb,Absence,Temperate,Absence,Thalictrum,Ranunculaceae,Ranunculales
Trollius_vaginatus,dry,herb,Absence,Temperate,Absence,Trollius,Ranunculaceae,Ranunculales
Trollius_ranunculoides,dry,herb,Absence,Temperate,Absence,Trollius,Ranunculaceae,Ranunculales
Trollius_micranthus,dry,herb,Absence,Temperate,Absence,Trollius,Ranunculaceae,Ranunculales
Trollius_farreri,dry,herb,Absence,Temperate,Absence,Trollius,Ranunculaceae,Ranunculales
Trollius_yunnanensis,dry,herb,Absence,Temperate,Absence,Trollius,Ranunculaceae,Ranunculales
Aconitum_yunlingense,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_yangii,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_crassiflorum,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_wangii,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_pseudostapfianum,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_transsectum,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_tongolense,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_tenuicaule,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_taronense,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_stylosum,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_stapfianum,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_souliei,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_sinonapelloides,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_rockii,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_ramulosum,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_pulchellum,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_pseudobrunneum,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_piepunense,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_pendulum,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_pendulicarpum,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_parcifolium,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_ouvrardianum,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_georgei,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_kongboense,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_kagerpuense,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_iochanicum,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_incisofidum,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_habaense,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_forrestii,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_dolichorhynchum,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_chuianum,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_brevipetalum,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_brevicalcaratum,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_brachypodum,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_alboflavidum,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_acutiusculum,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_vilmorinianum,dry,herb,Absence,Absence,Subtropic,Aconitum,Ranunculaceae,Ranunculales
Aconitum_scaposum,dry,herb,Absence,Temperate,Subtropic,Aconitum,Ranunculaceae,Ranunculales
Aconitum_hemsleyanum,dry,herb,Absence,Temperate,Subtropic,Aconitum,Ranunculaceae,Ranunculales
Aconitum_episcopale,dry,herb,Absence,Temperate,Subtropic,Aconitum,Ranunculaceae,Ranunculales
Caltha_sinogracilis,dry,herb,Absence,Temperate,Absence,Caltha,Ranunculaceae,Ranunculales
Caltha_scaposa,dry,herb,Absence,Temperate,Absence,Caltha,Ranunculaceae,Ranunculales
Caltha_palustris,dry,herb,Absence,Temperate,Subtropic,Caltha,Ranunculaceae,Ranunculales
Beesia_calthifolia,dry,herb,Absence,Temperate,Absence,Beesia,Ranunculaceae,Ranunculales
Actaea_asiatica,fleshy,wood,Absence,Temperate,Absence,Actaea,Ranunculaceae,Ranunculales
Asteropyrum_peltatum,dry,herb,Absence,Temperate,Subtropic,Asteropyrum,Ranunculaceae,Ranunculales
Delphinium_yulungshanicum,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_yuanum,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_yongningense,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_yanwaense,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_yangii,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_umbrosum,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_trichophorum,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_thibeticum,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_tenii,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_taliense,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_spirocentrum,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_smithianum,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_pseudothibeticum,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_pseudohamatum,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_pergameneum,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_pachycentrum,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_muliense,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_motingshanicum,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_micropetalum,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_majus,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_likiangense,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_kamaonense,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_hirticaule,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_grandilimbum,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_forrestii,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_delavayi,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_coleopodum,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_chrysotrichum,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_chenii,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_ceratophorum,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_caeruleum,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_bulleyanum,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_brevisepalum,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_beesianum,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_batangense,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_angustirhombicum,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Delphinium_yunnanense,dry,herb,Absence,Absence,Subtropic,Delphinium,Ranunculaceae,Ranunculales
Aconitum_tanguticum,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Aconitum_nagarum,dry,herb,Absence,Temperate,Absence,Aconitum,Ranunculaceae,Ranunculales
Delphinium_grandiflorum,dry,herb,Absence,Temperate,Absence,Delphinium,Ranunculaceae,Ranunculales
Anemone_trullifolia,dry,herb,Absence,Temperate,Absence,Anemone,Ranunculaceae,Ranunculales
Anemone_tomentosa,dry,herb,Absence,Temperate,Absence,Anemone,Ranunculaceae,Ranunculales
Anemone_subindivisa,dry,herb,Absence,Temperate,Absence,Anemone,Ranunculaceae,Ranunculales
Anemone_scabriuscula,dry,herb,Absence,Temperate,Absence,Anemone,Ranunculaceae,Ranunculales
Anemone_rupestris,dry,herb,Absence,Temperate,Absence,Anemone,Ranunculaceae,Ranunculales
Anemone_robusta,dry,herb,Absence,Temperate,Absence,Anemone,Ranunculaceae,Ranunculales
Anemone_prattii,dry,herb,Absence,Temperate,Absence,Anemone,Ranunculaceae,Ranunculales
Anemone_nutantiflora,dry,herb,Absence,Temperate,Absence,Anemone,Ranunculaceae,Ranunculales
Anemone_exigua,dry,herb,Absence,Temperate,Absence,Anemone,Ranunculaceae,Ranunculales
Anemone_delavayi,dry,herb,Absence,Temperate,Absence,Anemone,Ranunculaceae,Ranunculales
Anemone_filisecta,dry,herb,Tropic,Absence,Absence,Anemone,Ranunculaceae,Ranunculales
Anemone_rivularis,dry,herb,Tropic,Temperate,Subtropic,Anemone,Ranunculaceae,Ranunculales
Anemone_rupicola,dry,herb,Absence,Temperate,Absence,Anemone,Ranunculaceae,Ranunculales
Anemone_vitifolia,dry,herb,Absence,Temperate,Subtropic,Anemone,Ranunculaceae,Ranunculales
Anemone_hupehensis,dry,herb,Absence,Temperate,Subtropic,Anemone,Ranunculaceae,Ranunculales
Anemone_flaccida,dry,herb,Absence,Temperate,Absence,Anemone,Ranunculaceae,Ranunculales
Anemone_obtusiloba,dry,herb,Absence,Temperate,Absence,Anemone,Ranunculaceae,Ranunculales
Anemone_demissa,dry,herb,Absence,Temperate,Absence,Anemone,Ranunculaceae,Ranunculales
Clematis_yui,dry,herb,Absence,Temperate,Absence,Clematis,Ranunculaceae,Ranunculales
Clematis_connata,dry,herb,Absence,Temperate,Absence,Clematis,Ranunculaceae,Ranunculales
Clematis_rehderiana,dry,herb,Absence,Temperate,Absence,Clematis,Ranunculaceae,Ranunculales
Clematis_pseudopogonandra,dry,herb,Absence,Temperate,Absence,Clematis,Ranunculaceae,Ranunculales
Clematis_pianmaensis,dry,herb,Absence,Temperate,Absence,Clematis,Ranunculaceae,Ranunculales
Clematis_lasiandra,dry,herb,Absence,Temperate,Absence,Clematis,Ranunculaceae,Ranunculales
Clematis_gracilifolia,dry,herb,Absence,Temperate,Absence,Clematis,Ranunculaceae,Ranunculales
Clematis_delavayi,dry,herb,Absence,Temperate,Absence,Clematis,Ranunculaceae,Ranunculales
Clematis_brevicaudata,dry,herb,Absence,Temperate,Absence,Clematis,Ranunculaceae,Ranunculales
Clematis_akebioides,dry,herb,Absence,Temperate,Absence,Clematis,Ranunculaceae,Ranunculales
Clematis_yunnanensis,dry,herb,Absence,Temperate,Subtropic,Clematis,Ranunculaceae,Ranunculales
Clematis_wissmanniana,dry,herb,Absence,Absence,Subtropic,Clematis,Ranunculaceae,Ranunculales
Clematis_tsaii,dry,herb,Absence,Temperate,Subtropic,Clematis,Ranunculaceae,Ranunculales
Clematis_repens,dry,herb,Absence,Absence,Subtropic,Clematis,Ranunculaceae,Ranunculales
Clematis_ranunculoides,dry,herb,Absence,Temperate,Subtropic,Clematis,Ranunculaceae,Ranunculales
Clematis_parviloba,dry,herb,Absence,Temperate,Subtropic,Clematis,Ranunculaceae,Ranunculales
Clematis_napaulensis,dry,herb,Absence,Temperate,Subtropic,Clematis,Ranunculaceae,Ranunculales
Clematis_montana,dry,herb,Absence,Temperate,Subtropic,Clematis,Ranunculaceae,Ranunculales
Clematis_leschenaultiana,dry,herb,Absence,Absence,Subtropic,Clematis,Ranunculaceae,Ranunculales
Clematis_kockiana,dry,herb,Absence,Absence,Subtropic,Clematis,Ranunculaceae,Ranunculales
Clematis_fasciculiflora,dry,herb,Absence,Temperate,Subtropic,Clematis,Ranunculaceae,Ranunculales
Clematis_chrysocoma,dry,herb,Absence,Temperate,Subtropic,Clematis,Ranunculaceae,Ranunculales
Clematis_acutangula,dry,herb,Absence,Temperate,Subtropic,Clematis,Ranunculaceae,Ranunculales
Clematis_subumbellata,dry,herb,Tropic,Temperate,Subtropic,Clematis,Ranunculaceae,Ranunculales
Clematis_smilacifolia,dry,herb,Tropic,Temperate,Subtropic,Clematis,Ranunculaceae,Ranunculales
Clematis_rubifolia,dry,herb,Tropic,Absence,Absence,Clematis,Ranunculaceae,Ranunculales
Clematis_peterae,dry,herb,Tropic,Temperate,Subtropic,Clematis,Ranunculaceae,Ranunculales
Clematis_meyeniana,dry,herb,Tropic,Absence,Absence,Clematis,Ranunculaceae,Ranunculales
Clematis_menglaensis,dry,herb,Tropic,Absence,Absence,Clematis,Ranunculaceae,Ranunculales
Clematis_loureiroana,dry,herb,Tropic,Temperate,Subtropic,Clematis,Ranunculaceae,Ranunculales
Clematis_gouriana,dry,herb,Tropic,Temperate,Subtropic,Clematis,Ranunculaceae,Ranunculales
Clematis_fulvicoma,dry,herb,Tropic,Absence,Subtropic,Clematis,Ranunculaceae,Ranunculales
Clematis_chinensis,dry,herb,Tropic,Absence,Absence,Clematis,Ranunculaceae,Ranunculales
Clematis_buchananiana,dry,herb,Tropic,Temperate,Subtropic,Clematis,Ranunculaceae,Ranunculales
Clematis_armandii,dry,herb,Tropic,Temperate,Subtropic,Clematis,Ranunculaceae,Ranunculales
Ranunculus_zhungdianensis,dry,herb,Absence,Temperate,Absence,Ranunculus,Ranunculaceae,Ranunculales
Ranunculus_yunnanensis,dry,herb,Absence,Temperate,Absence,Ranunculus,Ranunculaceae,Ranunculales
Ranunculus_pseudopygmaeus,dry,herb,Absence,Temperate,Absence,Ranunculus,Ranunculaceae,Ranunculales
Ranunculus_potaninii,dry,herb,Absence,Temperate,Absence,Ranunculus,Ranunculaceae,Ranunculales
Ranunculus_platypetalus,dry,herb,Absence,Temperate,Absence,Ranunculus,Ranunculaceae,Ranunculales
Ranunculus_pegaeus,dry,herb,Absence,Temperate,Absence,Ranunculus,Ranunculaceae,Ranunculales
Ranunculus_laetus,dry,herb,Absence,Temperate,Absence,Ranunculus,Ranunculaceae,Ranunculales
Ranunculus_glareosus,dry,herb,Absence,Temperate,Absence,Ranunculus,Ranunculaceae,Ranunculales
Ranunculus_glacialiformis,dry,herb,Absence,Temperate,Absence,Ranunculus,Ranunculaceae,Ranunculales
Ranunculus_felixii,dry,herb,Absence,Temperate,Absence,Ranunculus,Ranunculaceae,Ranunculales
Ranunculus_dielsianus,dry,herb,Absence,Temperate,Absence,Ranunculus,Ranunculaceae,Ranunculales
Ranunculus_kunmingensis,dry,herb,Absence,Absence,Subtropic,Ranunculus,Ranunculaceae,Ranunculales
Ranunculus_ficariifolius,dry,herb,Absence,Temperate,Subtropic,Ranunculus,Ranunculaceae,Ranunculales
Ranunculus_diffusus,dry,herb,Absence,Temperate,Subtropic,Ranunculus,Ranunculaceae,Ranunculales
Ranunculus_ailaoshanicus,dry,herb,Absence,Absence,Subtropic,Ranunculus,Ranunculaceae,Ranunculales
Ranunculus_pulchellus,dry,herb,Absence,Temperate,Absence,Ranunculus,Ranunculaceae,Ranunculales
Ranunculus_hirtellus,dry,herb,Absence,Temperate,Absence,Ranunculus,Ranunculaceae,Ranunculales
Ranunculus_sceleratus,dry,herb,Tropic,Temperate,Subtropic,Ranunculus,Ranunculaceae,Ranunculales
Batrachium_bungei,dry,herb,Absence,Temperate,Absence,Batrachium,Ranunculaceae,Ranunculales
Ranunculus_trigonus,dry,herb,Absence,Temperate,Absence,Ranunculus,Ranunculaceae,Ranunculales
Ranunculus_cantoniensis,dry,herb,Tropic,Temperate,Subtropic,Ranunculus,Ranunculaceae,Ranunculales
Ranunculus_silerifolius,dry,herb,Tropic,Absence,Subtropic,Ranunculus,Ranunculaceae,Ranunculales
Ranunculus_repens,dry,herb,Absence,Temperate,Absence,Ranunculus,Ranunculaceae,Ranunculales
Ranunculus_japonicus,dry,herb,Absence,Temperate,Subtropic,Ranunculus,Ranunculaceae,Ranunculales
Daphniphyllum_himalense,fleshy,wood,Absence,Temperate,Subtropic,Daphniphyllum,Daphniphyllaceae,Saxifragales
Daphniphyllum_paxianum,fleshy,wood,Tropic,Absence,Subtropic,Daphniphyllum,Daphniphyllaceae,Saxifragales
Daphniphyllum_majus,fleshy,wood,Tropic,Absence,Absence,Daphniphyllum,Daphniphyllaceae,Saxifragales
Daphniphyllum_calycinum,fleshy,wood,Tropic,Absence,Absence,Daphniphyllum,Daphniphyllaceae,Saxifragales
Daphniphyllum_macropodum,fleshy,wood,Absence,Absence,Subtropic,Daphniphyllum,Daphniphyllaceae,Saxifragales
Altingia_excelsa,dry,wood,Tropic,Absence,Subtropic,Altingia,Altingiaceae,Saxifragales
Paeonia_delavayi,dry,wood,Absence,Temperate,Subtropic,Paeonia,Paeoniaceae,Saxifragales
Rhodoleia_forrestii,dry,wood,Absence,Temperate,Absence,Rhodoleia,Hamamelidaceae,Saxifragales
Exbucklandia_populnea,dry,wood,Absence,Temperate,Subtropic,Exbucklandia,Hamamelidaceae,Saxifragales
Loropetalum_chinense,dry,wood,Absence,Absence,Subtropic,Loropetalum,Hamamelidaceae,Saxifragales
Corylopsis_yui,dry,wood,Absence,Temperate,Absence,Corylopsis,Hamamelidaceae,Saxifragales
Corylopsis_trabeculosa,dry,wood,Absence,Temperate,Absence,Corylopsis,Hamamelidaceae,Saxifragales
Corylopsis_himalayana,dry,wood,Absence,Temperate,Absence,Corylopsis,Hamamelidaceae,Saxifragales
Corylopsis_glaucescens,dry,wood,Absence,Temperate,Absence,Corylopsis,Hamamelidaceae,Saxifragales
Corylopsis_yunnanensis,dry,wood,Absence,Temperate,Absence,Corylopsis,Hamamelidaceae,Saxifragales
Distyliopsis_yunnanensis,dry,wood,Tropic,Absence,Absence,Distyliopsis,Hamamelidaceae,Saxifragales
Penthorum_chinense,dry,herb,Tropic,Temperate,Absence,Penthorum,Penthoraceae,Saxifragales
Myriophyllum_spicatum,dry,herb,Tropic,Temperate,Subtropic,Myriophyllum,Haloragaceae,Saxifragales
Sinocrassula_techinensis,dry,herb,Absence,Temperate,Absence,Sinocrassula,Crassulaceae,Saxifragales
Sinocrassula_indica,dry,herb,Absence,Temperate,Subtropic,Sinocrassula,Crassulaceae,Saxifragales
Sinocrassula_ambigua,dry,herb,Absence,Temperate,Absence,Sinocrassula,Crassulaceae,Saxifragales
Kalanchoe_laciniata,dry,herb,Tropic,Absence,Subtropic,Kalanchoe,Crassulaceae,Saxifragales
Bryophyllum_pinnatum,dry,herb,Absence,Temperate,Subtropic,Bryophyllum,Crassulaceae,Saxifragales
Sedum_wangii,dry,herb,Absence,Temperate,Absence,Sedum,Crassulaceae,Saxifragales
Sedum_trullipetalum,dry,herb,Absence,Temperate,Absence,Sedum,Crassulaceae,Saxifragales
Sedum_triactina,dry,herb,Absence,Temperate,Absence,Sedum,Crassulaceae,Saxifragales
Sedum_susannae,dry,herb,Absence,Temperate,Absence,Sedum,Crassulaceae,Saxifragales
Sedum_stellariifolium,dry,herb,Absence,Temperate,Absence,Sedum,Crassulaceae,Saxifragales
Sedum_sinoglaciale,dry,herb,Absence,Temperate,Absence,Sedum,Crassulaceae,Saxifragales
Sedum_raymondii,dry,herb,Absence,Temperate,Absence,Sedum,Crassulaceae,Saxifragales
Sedum_przewalskii,dry,herb,Absence,Temperate,Absence,Sedum,Crassulaceae,Saxifragales
Sedum_platysepalum,dry,herb,Absence,Temperate,Absence,Sedum,Crassulaceae,Saxifragales
Sedum_oreades,dry,herb,Absence,Temperate,Absence,Sedum,Crassulaceae,Saxifragales
Sedum_obtusipetalum,dry,herb,Absence,Temperate,Absence,Sedum,Crassulaceae,Saxifragales
Sedum_obtrullatum,dry,herb,Absence,Temperate,Absence,Sedum,Crassulaceae,Saxifragales
Sedum_magniflorum,dry,herb,Absence,Temperate,Absence,Sedum,Crassulaceae,Saxifragales
Sedum_leucocarpum,dry,herb,Absence,Temperate,Absence,Sedum,Crassulaceae,Saxifragales
Sedum_leblancae,dry,herb,Absence,Temperate,Absence,Sedum,Crassulaceae,Saxifragales
Sedum_hengduanense,dry,herb,Absence,Temperate,Absence,Sedum,Crassulaceae,Saxifragales
Sedum_fui,dry,herb,Absence,Temperate,Absence,Sedum,Crassulaceae,Saxifragales
Sedum_franchetii,dry,herb,Absence,Temperate,Absence,Sedum,Crassulaceae,Saxifragales
