NewID,OldID,Group,Family,Genus,Species,Life form,Leaf form,Site,Ynew,Xnew,Hmax,Hact,Ks,Kl,P50,Ppd,Pmd,TLP,AlAs,WD,Vdia,VD,VLmax,ALT,MAT,MAP,PET,AI,Soiltype,Ecotype,Biome,Note_Biome,
s1066,1649,Ang,Combretaceae,Terminalia,Terminalia platyptera,T,D,s067,-18.7105,141.8301,9,7,2.49,4.55303,,-1.066,-2.323,,0.478,0.588,39.02581,76,,79,26.6,643,1962,0.3277,Acrisol,Carpentaria tropical savanna,TRS,,
s1067,1650,Ang,Rhamnaceae,Ventilago,Ventilago viminalis,T,E,s067,-18.7105,141.8301,10,7,3.73,51.89683,,-0.747,-1.798,,0.521,0.575,28.45055,295,,79,26.6,643,1962,0.3277,Acrisol,Carpentaria tropical savanna,TRS,,
s1068,1651,Ang,Casuarinaceae,Allocasuarina,Allocasuarina littoralis,T,E,s032,-33.68,151.1479,15,,2.63,5.54685,,-0.73,-1.07,,0.539,0.648,26.19655,215,,154,16.7,1258,1193,1.0326,Acrisol,Eastern Australian temperate forests,TMR,,
s1069,1652,Ang,Proteaceae,Banksia,Banksia ericifolia,T,E,s032,-33.68,151.1479,6,,,,,-0.49,-1.07,,0.614,0.639,25.46374,189,,154,16.7,1258,1193,1.0326,Acrisol,Eastern Australian temperate forests,TMR,,
s1070,1653,Ang,Proteaceae,Banksia,Banksia serrata,T,E,s032,-33.68,151.1479,15,,1.78,1.4163,,-0.83,-1.03,,0.222,0.573,23.25272,337,,154,16.7,1258,1193,1.0326,Acrisol,Eastern Australian temperate forests,TMR,,
s1071,1654,Ang,Proteaceae,Banksia,Banksia spinulosa,T,E,s032,-33.68,151.1479,6,,2.21,5.76329,,-0.64,-1.13,,0.358,0.611,24.5326,361,,154,16.7,1258,1193,1.0326,Acrisol,Eastern Australian temperate forests,TMR,,
s1072,1655,Ang,Myrtaceae,Corymbia,Corymbia gummifera,T,E,s032,-33.68,151.1479,34,,6.15,10.94467,,-0.72,-1.3,,0.614,0.577,33.14941,105,,154,16.7,1258,1193,1.0326,Acrisol,Eastern Australian temperate forests,TMR,,
s1073,1656,Ang,Myrtaceae,Eucalyptus,Eucalyptus capitellata,T,E,s032,-33.68,151.1479,20,,2.86,4.56922,,-0.71,-2,,0.686,0.633,34.19331,108,,154,16.7,1258,1193,1.0326,Acrisol,Eastern Australian temperate forests,TMR,,
s1074,1657,Ang,Myrtaceae,Eucalyptus,Eucalyptus haemastoma,T,E,s032,-33.68,151.1479,18,,2.62,5.72023,,-0.9,-1.37,,0.452,0.643,26.3112,152,,154,16.7,1258,1193,1.0326,Acrisol,Eastern Australian temperate forests,TMR,,
s1075,1658,Ang,Proteaceae,Grevillea,Grevillea buxifolia,S,E,s032,-33.68,151.1479,1.6,1.6,1.28,3.7397,,-0.53,-1.09,,0.321,0.687,19.07683,337,,154,16.7,1258,1193,1.0326,Acrisol,Eastern Australian temperate forests,TMR,,
s1076,1659,Ang,Proteaceae,Hakea,Hakea gibbosa,T,E,s032,-33.68,151.1479,3,,,,,-0.49,-0.99,,,0.601,18.71246,391,,154,16.7,1258,1193,1.0326,Acrisol,Eastern Australian temperate forests,TMR,,
s1077,1660,Ang,Proteaceae,Hakea,Hakea sericea,T,E,s032,-33.68,151.1479,3,,2.65,11.08278,,-0.44,-1.41,,0.233,,,,,154,16.7,1258,1193,1.0326,Acrisol,Eastern Australian temperate forests,TMR,,
s1078,1661,Ang,Proteaceae,Hakea,Hakea teretifolia,T,E,s032,-33.68,151.1479,3,,,,,-0.55,-1.22,,0.253,0.595,18.23167,369,,154,16.7,1258,1193,1.0326,Acrisol,Eastern Australian temperate forests,TMR,,
s1079,1662,Ang,Proteaceae,Lambertia,Lambertia formosa,S,E,s032,-33.68,151.1479,2,,2.23,7.05279,,-0.99,-1.18,,0.319,0.636,23.39484,199,,154,16.7,1258,1193,1.0326,Acrisol,Eastern Australian temperate forests,TMR,,
s1080,1663,Ang,Myrtaceae,Leptospermum,Leptospermum trinervium,S,E,s032,-33.68,151.1479,3,3,0.73,1.40581,,-0.59,-1.16,,0.52,0.668,27.53156,157,,154,16.7,1258,1193,1.0326,Acrisol,Eastern Australian temperate forests,TMR,,
s1081,1664,Ang,Proteaceae,Persoonia,Persoonia levis,T,E,s032,-33.68,151.1479,5,5,1.22,2.50188,,-0.79,-1.51,,0.375,0.598,25.50673,248,,154,16.7,1258,1193,1.0326,Acrisol,Eastern Australian temperate forests,TMR,,
s1082,1665,Ang,Proteaceae,Persoonia,Persoonia pinifolia,S,E,s032,-33.68,151.1479,4,4,2.02,3.83409,,-0.59,-1.17,,0.612,0.636,22.19745,420,,154,16.7,1258,1193,1.0326,Acrisol,Eastern Australian temperate forests,TMR,,
s1083,1666,Ang,Proteaceae,Petrophile,Petrophile pulchella,S,E,s032,-33.68,151.1479,3,2.5,1.85,6.51159,,-0.79,-1.1,,0.279,0.603,19.79395,376,,154,16.7,1258,1193,1.0326,Acrisol,Eastern Australian temperate forests,TMR,,
s1084,1667,Ang,Fabaceae,Acacia,Acacia dealbata,T,E,s004,-42.9813,147.1903,30,8,3.25,,,-0.27,-0.91,,,0.45,42.45573,72,,262,11,934,881,1.0454,Planosol,Tasmanian temperate rain forests,TMR,,
s1085,1668,Ang,Fabaceae,Acacia,Acacia terminalis,T,E,s004,-42.9813,147.1903,6,4,0.43,0.471208,,-0.42,-1.26,,0.773,0.54,25.45847,92,,262,11,934,881,1.0454,Planosol,Tasmanian temperate rain forests,TMR,,
s1086,1669,Ang,Casuarinaceae,Allocasuarina,Allocasuarina monilifera,T,E,s004,-42.9813,147.1903,5,,1.75,6.21969,,-0.35,-1.13,,0.314,0.58,20.93904,384,,262,11,934,881,1.0454,Planosol,Tasmanian temperate rain forests,TMR,,
s1087,1670,Ang,Fabaceae,Aotus,Aotus ericoides,S,E,s004,-42.9813,147.1903,2,1.5,1.3,4.43033,,-0.33,-0.99,,0.29,0.68,21.27409,124,,262,11,934,881,1.0454,Planosol,Tasmanian temperate rain forests,TMR,,
s1088,1671,Ang,Proteaceae,Banksia,Banksia marginata,T,E,s004,-42.9813,147.1903,12,,3.12,6.10869,,-0.18,-0.74,,0.494,0.52,19.1559,679,,262,11,934,881,1.0454,Planosol,Tasmanian temperate rain forests,TMR,,
s1089,1672,Ang,Epacridaceae,Epacris,Epacris impressa,S,E,s004,-42.9813,147.1903,3,1.5,0.38,2.68799,,-0.58,-1.12,,0.156,0.72,15.79428,464,,262,11,934,881,1.0454,Planosol,Tasmanian temperate rain forests,TMR,,
s1090,1673,Ang,Epacridaceae,Epacris,Epacris lanuginosa,S,E,s004,-42.9813,147.1903,2,1.5,0.53,3.13945,,-0.38,-1.33,,0.161,0.66,15.12458,583,,262,11,934,881,1.0454,Planosol,Tasmanian temperate rain forests,TMR,,
s1091,1674,Ang,Myrtaceae,Eucalyptus,Eucalyptus amygdalina,T,E,s004,-42.9813,147.1903,20,,7.27,10.63565,,-0.38,-1.23,,0.733,0.6,35.11584,128,,262,11,934,881,1.0454,Planosol,Tasmanian temperate rain forests,TMR,,
s1092,1675,Ang,Santalaceae,Exocarpos,Exocarpos cupressiformis,T,E,s004,-42.9813,147.1903,8,7,3.58,5.79125,,-0.66,-2.57,,0.523,0.61,33.22556,149,,262,11,934,881,1.0454,Planosol,Tasmanian temperate rain forests,TMR,,
s1093,1676,Ang,Myrtaceae,Leptospermum,Leptospermum glaucescens,S,E,s004,-42.9813,147.1903,5,5,5.01,13.51615,,-0.63,-1.36,,0.348,0.65,26.9996,332,,262,11,934,881,1.0454,Planosol,Tasmanian temperate rain forests,TMR,,
s1094,1677,Ang,Myrtaceae,Leptospermum,Leptospermum scoparium,S,E,s004,-42.9813,147.1903,15,5,0.8,1.31485,,-0.42,-1.32,,0.477,0.74,17.06283,337,,262,11,934,881,1.0454,Planosol,Tasmanian temperate rain forests,TMR,,
s1095,1678,Ang,Epacridaceae,Leucopogon,Leucopogon ericoides,S,E,s004,-42.9813,147.1903,2.5,2.4,1.18,2.6146,,-0.4,-1.09,,0.47,0.71,17.20318,320,,262,11,934,881,1.0454,Planosol,Tasmanian temperate rain forests,TMR,,
s1096,1679,Ang,Myrtaceae,Melaleuca,Melaleuca squamea,S,E,s004,-42.9813,147.1903,6,2,2.96,8.38968,,-0.78,-1.47,,0.347,,,,,262,11,934,881,1.0454,Planosol,Tasmanian temperate rain forests,TMR,,
s1097,1680,Ang,Myrtaceae,Melaleuca,Melaleuca squarrosa,S,E,s004,-42.9813,147.1903,10,4.5,4.1,6.92412,,-0.55,-1.01,,0.458,0.62,25.32239,213,,262,11,934,881,1.0454,Planosol,Tasmanian temperate rain forests,TMR,,
s1098,1681,Ang,Epacridaceae,Monotoca,Monotoca glauca,S,E,s004,-42.9813,147.1903,4,4,1.69,4.90978,,-0.09,-0.65,,0.522,0.65,25.96244,375,,262,11,934,881,1.0454,Planosol,Tasmanian temperate rain forests,TMR,,
s1099,1682,Ang,Fabaceae,Oxylobium,Oxylobium ellipticum,S,E,s004,-42.9813,147.1903,2.7,,1.78,4.4687,,-0.39,-1.26,,0.248,,,,,262,11,934,881,1.0454,Planosol,Tasmanian temperate rain forests,TMR,,
s1100,1683,Ang,Fabaceae,Acacia,Acacia flavescens,T,E,s070,-18.296,145.4927,20,15,5.78,9.01444,,-1.21,-2.28,,0.699,0.76,28.79635,123,,670,21.4,1138,1574,0.7223,Ferralsol,Einasleigh upland savanna,TRS,,
s1101,1684,Ang,Fabaceae,Acacia,Acacia leptostachya,T,E,s070,-18.296,145.4927,1.5,1.5,0.28,0.838913,,-0.33,-2.23,,0.418,0.71,32.43862,87,,670,21.4,1138,1574,0.7223,Ferralsol,Einasleigh upland savanna,TRS,,
s1102,1685,Ang,Casuarinaceae,Allocasuarina,Allocasuarina torulosa,T,E,s070,-18.296,145.4927,15,15,4.32,12.37697,,-1.32,-2.1,,0.424,0.71,34.90866,181,,670,21.4,1138,1574,0.7223,Ferralsol,Einasleigh upland savanna,TRS,,
s1103,1686,Ang,Pittosporaceae,Bursaria,Bursaria incana,S,E,s070,-18.296,145.4927,4,3,,,,-0.5,-2.66,,,,,,,670,21.4,1138,1574,0.7223,Ferralsol,Einasleigh upland savanna,TRS,,
s1104,1687,Ang,Myrtaceae,Corymbia,Corymbia citriodora,T,E,s070,-18.296,145.4927,35,21,11.91,8.03419,,-0.65,-2.55,,1.03,0.61,38.97091,129,,670,21.4,1138,1574,0.7223,Ferralsol,Einasleigh upland savanna,TRS,,
s1105,1688,Ang,Myrtaceae,Corymbia,Corymbia intermedia,T,E,s070,-18.296,145.4927,30,20,9.06,13.26208,,-0.38,-1.5,,1.14,0.65,30.52363,128,,670,21.4,1138,1574,0.7223,Ferralsol,Einasleigh upland savanna,TRS,,
s1106,1689,Ang,Myrtaceae,Corymbia,Corymbia trachyphloia,T,E,s070,-18.296,145.4927,30,15,8.03,9.38681,,-0.47,-1.85,,0.873,0.63,34.38881,145,,670,21.4,1138,1574,0.7223,Ferralsol,Einasleigh upland savanna,TRS,,
s1107,1690,Ang,Myrtaceae,Eucalyptus,Eucalyptus portuensis,T,E,s070,-18.296,145.4927,35,22,7.92,14.11991,,-0.53,-1.99,,0.663,0.58,42.91226,80,,670,21.4,1138,1574,0.7223,Ferralsol,Einasleigh upland savanna,TRS,,
s1108,1691,Ang,Fabaceae,Gastrolobium,Gastrolobium grandiflorum,S,E,s070,-18.296,145.4927,3,1.3,5.54,11.34305,,-0.83,-2.16,,0.312,0.7,29.10604,236,,670,21.4,1138,1574,0.7223,Ferralsol,Einasleigh upland savanna,TRS,,
s1109,1692,Ang,Proteaceae,Grevillea,Grevillea glauca,T,E,s070,-18.296,145.4927,10,8,11.42,16.43644,,-0.63,-2.1,,0.583,0.64,34.38487,119,,670,21.4,1138,1574,0.7223,Ferralsol,Einasleigh upland savanna,TRS,,
s1110,1693,Ang,Proteaceae,Grevillea,Grevillea parallela,T,E,s070,-18.296,145.4927,7,7,6.07,9.42656,,-0.45,-2.09,,0.496,0.63,38.56028,92,,670,21.4,1138,1574,0.7223,Ferralsol,Einasleigh upland savanna,TRS,,
s1111,1694,Ang,Myrtaceae,Lophostemon,Lophostemon suaveolens,T,D,s070,-18.296,145.4927,25,,6.72,6.63974,,-0.79,-1.69,,0.356,0.56,24.57149,244,,670,21.4,1138,1574,0.7223,Ferralsol,Einasleigh upland savanna,TRS,,
s1112,1695,Ang,Proteaceae,Persoonia,Persoonia falcata,T,E,s070,-18.296,145.4927,9,4,3.88,6.10738,,-0.34,-1.28,,0.5,0.64,42.60899,95,,670,21.4,1138,1574,0.7223,Ferralsol,Einasleigh upland savanna,TRS,,
s1113,1696,Ang,Picrodendraceae,Petalostigma,Petalostigma pubescens,T,E,s070,-18.296,145.4927,5,5,3.8,12.47968,,-0.45,-2.47,,0.401,0.73,26.32897,197,,670,21.4,1138,1574,0.7223,Ferralsol,Einasleigh upland savanna,TRS,,
s1114,1697,Ang,Lecythidaceae,Planchonia,Planchonia careya,T,D,s070,-18.296,145.4927,7,5,10.27,22.42828,,-0.71,-1.02,,0.379,0.54,33.53442,175,,670,21.4,1138,1574,0.7223,Ferralsol,Einasleigh upland savanna,TRS,,
s1115,1698,Ang,Rubiaceae,Pogonolobus,Pogonolobus reticulatus,S,E,s070,-18.296,145.4927,3,3,,,,-0.33,-2,,,,,,,670,21.4,1138,1574,0.7223,Ferralsol,Einasleigh upland savanna,TRS,,
s1116,1699,Ang,Proteaceae,Xylomelum,Xylomelum scottianum,T,E,s070,-18.296,145.4927,10,7,1.23,3.06041,,-0.33,-1.07,,0.618,0.65,47.13222,60,,670,21.4,1138,1574,0.7223,Ferralsol,Einasleigh upland savanna,TRS,,
s1117,1700,Ang,Fabaceae,Acacia,Acacia colletioides,S,E,s033,-32.966,146.1679,3,2,,,,,,,0.0979,0.85,24.71212,75,,181,17.6,423,1472,0.2873,Yermosol,Southeast Australia temperate savanna,DES,,
s1118,1701,Ang,Fabaceae,Acacia,Acacia havilandiorum,S,E,s033,-32.966,146.1679,4,4,0.86,5.55792,,-3.66,-4.25,,0.108,0.91,28.41011,117,,181,17.6,423,1472,0.2873,Yermosol,Southeast Australia temperate savanna,DES,,
s1119,1702,Ang,Euphorbiaceae,Beyeria,Beyeria opaca,S,E,s033,-32.966,146.1679,0.7,0.5,0.26,,-6.82,-3.95,-4.43,,0.183,0.74,17.59231,227,,181,17.6,423,1472,0.2873,Yermosol,Southeast Australia temperate savanna,DES,,
s1120,1703,Ang,Fabaceae,Bossiaea,Bossiaea walkeri,S,E,s033,-32.966,146.1679,2.5,1,0.15,0.593468,,-3.55,-3.99,,0.295,0.94,21.37806,315,,181,17.6,423,1472,0.2873,Yermosol,Southeast Australia temperate savanna,DES,,
s1121,1704,Ang,Sterculiaceae,Brachychiton,Brachychiton populneus,T,E,s033,-32.966,146.1679,15,6,2.51,5.25262,,-0.69,-0.98,,0.538,0.47,39.40863,221,,181,17.6,423,1472,0.2873,Yermosol,Southeast Australia temperate savanna,DES,,
s1122,1705,Ang,Sapindaceae,Dodonaea,Dodonaea viscosa,S,E,s033,-32.966,146.1679,9,4,1.27,5.65216,,-3.61,-4.41,,0.225,0.84,20.89555,321,,181,17.6,423,1472,0.2873,Yermosol,Southeast Australia temperate savanna,DES,,
s1123,1707,Ang,Myoporaceae,Eremophila,Eremophila deserti,S,E,s033,-32.966,146.1679,4,1.2,0.25,2.35306,,-4.4,-5.22,,0.0998,0.82,16.31279,461,,181,17.6,423,1472,0.2873,Yermosol,Southeast Australia temperate savanna,DES,,
s1124,1708,Ang,Myoporaceae,Eremophila,Eremophila glabra,S,E,s033,-32.966,146.1679,3,1.3,0.22,1.81596,,-4.2,-4.98,,0.0936,0.71,20.1513,397,,181,17.6,423,1472,0.2873,Yermosol,Southeast Australia temperate savanna,DES,,
s1125,1709,Ang,Myrtaceae,Eucalyptus,Eucalyptus dumosa,T,E,s033,-32.966,146.1679,6,5,0.83,1.57667,,-2.65,-2.61,,0.6,0.76,28.16144,181,,181,17.6,423,1472,0.2873,Yermosol,Southeast Australia temperate savanna,DES,,
s1126,1710,Ang,Myrtaceae,Eucalyptus,Eucalyptus socialis,T,E,s033,-32.966,146.1679,8.3,5,1.63,3.63972,,-1.76,-2.83,,0.541,0.79,26.26006,137,,181,17.6,423,1472,0.2873,Yermosol,Southeast Australia temperate savanna,DES,,
s1127,1711,Ang,Rutaceae,Geijera,Geijera parviflora,T,E,s033,-32.966,146.1679,10,10,0.71,2.09087,,-3.74,-4.56,,0.403,0.87,21.96105,320,,181,17.6,423,1472,0.2873,Yermosol,Southeast Australia temperate savanna,DES,,
s1128,1712,Ang,Myrtaceae,Melaleuca,Melaleuca uncinata,S,E,s033,-32.966,146.1679,5,3.1,0.44,2.52284,,-4.04,-4.9,,0.121,0.68,28.63821,227,,181,17.6,423,1472,0.2873,Yermosol,Southeast Australia temperate savanna,DES,,
s1129,1713,Ang,Myrtaceae,Micromyrtus,Micromyrtus sessilis,S,E,s033,-32.966,146.1679,1.5,,0.14,0.405535,,-5.03,-5.3,,0.266,,16.06684,285,,181,17.6,423,1472,0.2873,Yermosol,Southeast Australia temperate savanna,DES,,
s1130,1714,Ang,Thymelaeaceae,Pimelea,Pimelea microcephala,S,E,s033,-32.966,146.1679,4,3,0.75,1.7118,,-3.06,-3.68,,0.431,0.7,17.34835,315,,181,17.6,423,1472,0.2873,Yermosol,Southeast Australia temperate savanna,DES,,
s1131,1715,Ang,Santalaceae,Santalum,Santalum acuminatum,T,E,s033,-32.966,146.1679,6,5,1.21,5.00866,,-2.69,-4.27,,0.291,0.72,24.92244,288,,181,17.6,423,1472,0.2873,Yermosol,Southeast Australia temperate savanna,DES,,
s1132,1716,Ang,Fabaceae,Senna,Senna artemisioides,S,E,s033,-32.966,146.1679,3,,0.34,1.69997,,-4.12,-4.88,,0.122,0.81,26.74957,167,,181,17.6,423,1472,0.2873,Yermosol,Southeast Australia temperate savanna,DES,,
s1133,1717,Ang,Fabaceae,Acacia,Acacia parvipinnula,T,E,s036,-32.7797,150.9229,6,5,0.91,1.16555,,-1.21,-1.72,,1.09,0.602,39.02581,101,,317,16.3,789,1365,0.5743,Acrisol,Eastern Australian temperate forests,TMR,,
s1134,1718,Ang,Myrtaceae,Angophora,Angophora costata,T,E,s036,-32.7797,150.9229,25,,1.76,1.81494,,-0.98,-1.65,,0.665,0.603,28.82247,177,,317,16.3,789,1365,0.5743,Acrisol,Eastern Australian temperate forests,TMR,,
s1135,1719,Ang,Fabaceae,Daviesia,Daviesia squarrosa,S,E,s036,-32.7797,150.9229,1.5,1.5,0.97,2.95055,,-0.92,-1.77,,0.394,0.702,16.48367,284,,317,16.3,789,1365,0.5743,Acrisol,Eastern Australian temperate forests,TMR,,
s1136,1720,Ang,Myrtaceae,Eucalyptus,Eucalyptus crebra,T,E,s036,-32.7797,150.9229,35,18,2.68,2.88583,,-1.25,-2.24,,0.691,0.668,30.08234,167,,317,16.3,789,1365,0.5743,Acrisol,Eastern Australian temperate forests,TMR,,
s1137,1721,Ang,Myrtaceae,Eucalyptus,Eucalyptus fibrosa,T,E,s036,-32.7797,150.9229,35,,1.71,1.66801,,-1.33,-2.26,,0.573,0.66,34.34038,155,,317,16.3,789,1365,0.5743,Acrisol,Eastern Australian temperate forests,TMR,,
s1138,1722,Ang,Myrtaceae,Eucalyptus,Eucalyptus punctata,T,E,s036,-32.7797,150.9229,35,,2.16,3.14143,,-1.14,-2,,0.721,0.639,34.92873,92,,317,16.3,789,1365,0.5743,Acrisol,Eastern Australian temperate forests,TMR,,
s1139,1723,Ang,Myrtaceae,Eucalyptus,Eucalyptus sparsifolia,T,E,s036,-32.7797,150.9229,20,10,3.37,,,-1.32,-2.13,,0.575,0.629,38.26867,129,,317,16.3,789,1365,0.5743,Acrisol,Eastern Australian temperate forests,TMR,,
s1140,1724,Ang,Santalaceae,Exocarpos,Exocarpos cupressiformis,T,E,s036,-32.7797,150.9229,8,6,2.09,3.9423,,-1.36,-2.74,,0.406,0.695,37.75776,207,,317,16.3,789,1365,0.5743,Acrisol,Eastern Australian temperate forests,TMR,,
s1141,1725,Ang,Proteaceae,Grevillea,Grevillea mucronulata,S,E,s036,-32.7797,150.9229,3,2,0.95,1.64361,,-0.98,-1.61,,1.03,0.677,21.87011,352,,317,16.3,789,1365,0.5743,Acrisol,Eastern Australian temperate forests,TMR,,
s1142,1726,Ang,Fabaceae,Jacksonia,Jacksonia scoparia,S,E,s036,-32.7797,150.9229,3,3,1.13,3.31489,,-1.27,-2.25,,0.281,0.682,25.84771,336,,317,16.3,789,1365,0.5743,Acrisol,Eastern Australian temperate forests,TMR,,
s1143,1727,Ang,Myrtaceae,Melaleuca,Melaleuca pallida,T,E,s036,-32.7797,150.9229,8,4,0.26,0.50892,,-1.09,-2.07,,0.638,0.756,34.55515,188,,317,16.3,789,1365,0.5743,Acrisol,Eastern Australian temperate forests,TMR,,
s1144,1728,Ang,Epacridaceae,Monotoca,Monotoca scoparia,S,E,s036,-32.7797,150.9229,1,1,0.4,1.11066,,-0.33,-1.02,,0.395,0.744,22.26608,347,,317,16.3,789,1365,0.5743,Acrisol,Eastern Australian temperate forests,TMR,,
s1145,1729,Ang,Proteaceae,Persoonia,Persoonia linearis,S,E,s036,-32.7797,150.9229,5,4,1.91,6.48626,,-0.96,-1.66,,0.683,0.593,21.72251,595,,317,16.3,789,1365,0.5743,Acrisol,Eastern Australian temperate forests,TMR,,
s1146,1730,Ang,Fabaceae,Podolobium,Podolobium ilicifolium,S,E,s036,-32.7797,150.9229,2,2,1.03,2.06189,,-1.04,-1.75,,0.57,0.797,40.65211,104,,317,16.3,789,1365,0.5743,Acrisol,Eastern Australian temperate forests,TMR,,
s1147,1731,Ang,Fabaceae,Pultenaea,Pultenaea scabra,S,E,s036,-32.7797,150.9229,3,1.5,0.86,1.9736,,-1.07,-1.86,,0.493,0.803,27.86611,221,,317,16.3,789,1365,0.5743,Acrisol,Eastern Australian temperate forests,TMR,,
s1148,1742,Ang,Verbenaceae,Aegiphila,Aegiphila lhotzkiana,T,E,s081,-15.9333,-47.8833,10,,6.17,8.46,,-0.45,-1.04,-1.25,0.667,0.49,,,,1092,20.6,1652,1542,1.0732,Ferralsol,Cerrado,TRS,,
s1149,1743,Ang,Verbenaceae,Aegiphila,Aegiphila selloiana,T,E,s081,-15.9333,-47.8833,8,,13.78,16.83,,-0.76,-1.33,-1.2,0.794,0.41,,,,1092,20.6,1652,1542,1.0732,Ferralsol,Cerrado,TRS,,
s1150,1744,Ang,Moraceae,Ficus,Ficus tinctoria,T,E,s118,21.8715,101.3243,10,,2.506015,1.6487,,,,-1.82,1.66,0.4427001,,,,839,21.3,1500,1534,0.9726,Acrisol,Northern Indochina subtropical forests,TRR,,
s1151,1745,Ang,Moraceae,Ficus,Ficus religosa,T,E,s118,21.8715,101.3243,30,,2.362988,3.56274,,,,-1.69,0.767,0.3724467,,,,839,21.3,1500,1534,0.9726,Acrisol,Northern Indochina subtropical forests,TRR,,
s1152,1746,Ang,Moraceae,Ficus,Ficus concinna,T,E,s118,21.8715,101.3243,20,,1.640376,1.11201,,,,-2.32,1.49,0.5506806,,,,839,21.3,1500,1534,0.9726,Acrisol,Northern Indochina subtropical forests,TRR,,
s1153,1747,Ang,Moraceae,Ficus,Ficus benjamina,T,E,s118,21.8715,101.3243,20,,1.503144,1.29024,,,,-1.65,1.74,0.5462044,,,,839,21.3,1500,1534,0.9726,Acrisol,Northern Indochina subtropical forests,TRR,,
s1154,1748,Ang,Moraceae,Ficus,Ficus curtipes,T,E,s118,21.8715,101.3243,10,,1.251503,1.60833,,,,-1.47,0.735,0.5220242,,,,839,21.3,1500,1534,0.9726,Acrisol,Northern Indochina subtropical forests,TRR,,
s1155,1749,Ang,Moraceae,Ficus,Ficus altissima,T,E,s118,21.8715,101.3243,30,,2.575423,3.52085,,,,,1.64,0.5354887,,,,839,21.3,1500,1534,0.9726,Acrisol,Northern Indochina subtropical forests,TRR,,
s1156,1750,Ang,Moraceae,Ficus,Ficus virens,T,E,s118,21.8715,101.3243,32,,2.126045,3.23667,,,,,0.991,0.557565,,,,839,21.3,1500,1534,0.9726,Acrisol,Northern Indochina subtropical forests,TRR,,
s1157,1751,Ang,Moraceae,Ficus,Ficus hispida,T,E,s118,21.8715,101.3243,6,,4.074221,5.77615,,,,-1.23,0.862,0.4113643,,,,839,21.3,1500,1534,0.9726,Acrisol,Northern Indochina subtropical forests,TRR,,
s1158,1752,Ang,Moraceae,Ficus,Ficus semicordata,T,E,s118,21.8715,101.3243,10,,9.443863,9.85054,,,,-1.52,1.11,0.4372924,,,,839,21.3,1500,1534,0.9726,Acrisol,Northern Indochina subtropical forests,TRR,,
s1159,1753,Ang,Moraceae,Ficus,Ficus auriculata,T,E,s118,21.8715,101.3243,10,,6.421056,5.85442,,,,-0.86,1.21,0.5384018,,,,839,21.3,1500,1534,0.9726,Acrisol,Northern Indochina subtropical forests,TRR,,
s1160,1754,Ang,Moraceae,Ficus,Ficus racemosa,T,E,s118,21.8715,101.3243,30,,12.69076,24.19125,,,,-1.44,0.597,0.366162,,,,839,21.3,1500,1534,0.9726,Acrisol,Northern Indochina subtropical forests,TRR,,
s1161,1755,Ang,Moraceae,Ficus,Ficus esquiroliana ,T,E,s118,21.8715,101.3243,10,,3.719531,6.87913,,,,-1.15,2.07,0.4864909,,,,839,21.3,1500,1534,0.9726,Acrisol,Northern Indochina subtropical forests,TRR,,
s1162,1756,Ang,Moraceae,Ficus,Ficus fistulosa,T,E,s118,21.8715,101.3243,10,,6.125912,6.00966,,,,,1.11,0.533613,,,,839,21.3,1500,1534,0.9726,Acrisol,Northern Indochina subtropical forests,TRR,,
s1163,1757,Ang,Moraceae,Ficus,Ficus callosa,T,E,s118,21.8715,101.3243,35,,6.953291,8.28043,,,,,1.11,0.407842,,,,839,21.3,1500,1534,0.9726,Acrisol,Northern Indochina subtropical forests,TRR,,
s1164,1758,Gym,Pinaceae,Pseudostuga ,Pseudotsuga menziesii,T,E,s326,49.4753,-113.842,120,14.1,,,-3.32,-1.76,-2.69,,,,,,,1134,4.8,478,840,0.569,Chernozem,Montana Valley and Foothill grasslands,WDS,,
s1165,1759,Gym,Pinaceae,Pinus,Pinus contorta,T,E,s328,50.3833,-114.7,50,15.2,,,-3.69,-1.05,-1.82,,,,,,,1671,1,622,674,0.9317,Chernozem,North Central Rockies forests,TMS,,
s1166,1760,Ang,Nothofagaceae,Nothofagus,Nothofagus pumilio,T,D,s349,-43.2667,-71.6833,30,30,0.769,46,-3.555,-0.673,-1.405,-1.677,0.197,0.5692,,,,1430,6,980,813,1.1746,Cambisol,Valdivian temperate rain forests,TMR,,
s1167,1761,Ang,Nothofagaceae,Nothofagus,Nothofagus pumilio,T,D,s007,-42.9,-71.3,30,30,1.485,88.9,-2.215,-0.651,-1.399,-1.553,0.18,0.5004,,,,717,8.9,546,978,0.5633,Cambisol,Patagonian steppe,DES,,
s1168,1762,Ang,Nothofagaceae,Nothofagus,Nothofagus glauca,T,D,s021,-35.8333,-72.5,30,18,0.804,60,-2.07,-0.231,-1.426,-1.68,0.183,0.5588,,,,496,11.7,927,1095,0.8237,Lithosol,Valdivian temperate rain forests,TMR,,
s1169,1763,Ang,Nothofagaceae,Nothofagus,Nothofagus antarctica,T,D,s349,-43.2667,-71.6833,25,10,0.41,36,-3.87,-0.719,-1.663,-1.726,0.186,0.6023,,,,1430,6,980,813,1.1746,Cambisol,Valdivian temperate rain forests,TMR,,
